Date (MM/DD/YYYY),Time (HH:MM:SS),Turbidity FNU,TSS mg/L
1/14/2021,0:01:16,23,221
1/14/2021,0:06:17,18,221
1/14/2021,0:11:18,15,221
1/14/2021,0:16:19,15,221
1/14/2021,0:21:20,14,221
1/14/2021,0:26:21,14,220
1/14/2021,0:31:22,13,220
1/14/2021,0:36:23,15,220
1/14/2021,0:41:24,16,220
1/14/2021,0:46:25,16,220
1/14/2021,0:51:26,16,220
1/14/2021,0:56:27,18,220
1/14/2021,1:01:28,18,219
1/14/2021,1:06:29,16,219
1/14/2021,1:11:30,17,219
1/14/2021,1:16:31,15,219
1/14/2021,1:21:32,14,219
1/14/2021,1:26:33,26,219
1/14/2021,1:31:34,11,219
1/14/2021,1:36:35,5,218
1/14/2021,1:41:36,7,218
1/14/2021,1:46:37,7,217
1/14/2021,1:51:38,23,215
1/14/2021,1:56:39,44,212
1/14/2021,2:01:40,40,214
1/14/2021,2:06:41,20,216
1/14/2021,2:11:42,9,216
1/14/2021,2:16:43,6,216
1/14/2021,2:21:44,7,217
1/14/2021,2:26:45,7,216
1/14/2021,2:31:46,12,216
1/14/2021,2:36:47,12,216
1/14/2021,2:41:48,12,216
1/14/2021,2:46:49,16,216
1/14/2021,2:51:50,14,216
1/14/2021,2:56:51,17,216
1/14/2021,3:01:52,19,216
1/14/2021,3:06:53,19,216
1/14/2021,3:11:54,23,216
1/14/2021,3:16:55,25,216
1/14/2021,3:21:56,23,216
1/14/2021,3:26:57,24,216
1/14/2021,3:31:58,21,216
1/14/2021,3:36:59,25,216
1/14/2021,3:42:00,7,216
1/14/2021,3:47:01,7,216
1/14/2021,3:52:02,14,215
1/14/2021,3:57:03,16,215
1/14/2021,4:02:04,18,214
1/14/2021,4:07:05,39,210
1/14/2021,4:12:06,50,211
1/14/2021,4:17:07,25,213
1/14/2021,4:22:08,20,214
1/14/2021,4:27:09,15,215
1/14/2021,4:32:10,14,215
1/14/2021,4:37:11,5,215
1/14/2021,4:42:12,4,215
1/14/2021,4:47:13,3,215
1/14/2021,4:52:14,6,215
1/14/2021,4:57:15,11,215
1/14/2021,5:02:16,14,215
1/14/2021,5:07:17,16,215
1/14/2021,5:12:18,20,214
1/14/2021,5:17:19,20,215
1/14/2021,5:22:20,21,215
1/14/2021,5:27:21,21,215
1/14/2021,5:32:22,25,215
1/14/2021,5:37:23,27,215
1/14/2021,5:42:24,26,215
1/14/2021,5:47:25,20,215
1/14/2021,5:52:26,3,214
1/14/2021,5:57:27,3,214
1/14/2021,6:02:28,9,213
1/14/2021,6:07:29,18,213
1/14/2021,6:12:30,98,210
1/14/2021,6:17:31,66,206
1/14/2021,6:22:32,44,208
1/14/2021,6:27:33,41,211
1/14/2021,6:32:34,25,212
1/14/2021,6:37:35,15,213
1/14/2021,6:42:36,14,213
1/14/2021,6:47:37,12,214
1/14/2021,6:52:38,15,214
1/14/2021,6:57:39,10,214
1/14/2021,7:02:40,11,213
1/14/2021,7:07:41,18,213
1/14/2021,7:12:42,23,213
1/14/2021,7:17:43,23,213
1/14/2021,7:22:44,24,213
1/14/2021,7:27:45,27,213
1/14/2021,7:32:46,29,213
1/14/2021,7:37:47,28,213
1/14/2021,7:42:48,27,213
1/14/2021,7:47:49,28,213
1/14/2021,7:52:50,31,213
1/14/2021,7:57:51,32,213
1/14/2021,8:02:52,30,214
1/14/2021,8:07:53,29,214
1/14/2021,8:12:54,27,214
1/14/2021,8:17:55,24,214
1/14/2021,8:22:56,26,214
1/14/2021,8:27:57,23,214
1/14/2021,8:32:58,20,214
1/14/2021,8:37:59,21,214
1/14/2021,8:43:00,20,213
1/14/2021,8:48:01,18,213
1/14/2021,8:53:02,19,213
1/14/2021,8:58:03,20,212
1/14/2021,9:03:04,17,212
1/14/2021,9:08:05,17,213
1/14/2021,9:13:06,4,212
1/14/2021,9:18:07,2,212
1/14/2021,9:23:08,12,211
1/14/2021,9:28:09,18,211
1/14/2021,9:33:10,79,207
1/14/2021,9:38:11,83,201
1/14/2021,9:43:12,60,204
1/14/2021,9:48:13,40,208
1/14/2021,9:53:14,31,210
1/14/2021,9:58:15,32,211
1/14/2021,10:03:16,34,211
1/14/2021,10:08:17,37,212
1/14/2021,10:13:18,32,212
1/14/2021,10:18:19,40,213
1/14/2021,10:23:20,42,213
1/14/2021,10:28:21,49,213
1/14/2021,10:33:22,47,214
1/14/2021,10:38:23,48,214
1/14/2021,10:43:24,54,214
1/14/2021,10:48:25,52,214
1/14/2021,10:53:26,56,214
1/14/2021,10:58:27,56,214
1/14/2021,11:03:28,46,215
1/14/2021,11:08:29,41,215
1/14/2021,11:13:30,48,214
1/14/2021,11:18:31,56,214
1/14/2021,11:23:32,56,214
1/14/2021,11:28:33,76,211
1/14/2021,11:33:34,14,211
1/14/2021,11:38:35,82,212
1/14/2021,11:43:36,72,214
1/14/2021,11:48:37,64,215
1/14/2021,11:53:38,62,215
1/14/2021,11:58:39,59,215
1/14/2021,12:03:40,62,216
1/14/2021,12:08:41,64,216
1/14/2021,12:13:42,61,216
1/14/2021,12:18:43,59,216
1/14/2021,12:23:44,59,216
1/14/2021,12:28:45,59,216
1/14/2021,12:33:46,59,216
1/14/2021,12:38:47,60,216
1/14/2021,12:43:48,60,217
1/14/2021,12:48:49,61,217
1/14/2021,12:53:50,63,217
1/14/2021,12:58:51,54,217
1/14/2021,13:03:52,54,217
1/14/2021,13:08:53,58,217
1/14/2021,13:13:54,59,217
1/14/2021,13:18:55,61,217
1/14/2021,13:23:56,2,213
1/14/2021,13:28:57,16,212
1/14/2021,13:33:58,87,214
1/14/2021,13:38:59,76,216
1/14/2021,13:44:00,73,216
1/14/2021,13:49:01,75,217
1/14/2021,13:54:02,75,217
1/14/2021,13:59:03,78,218
1/14/2021,14:04:04,79,218
1/14/2021,14:09:05,80,218
1/14/2021,14:14:06,82,219
1/14/2021,14:19:07,81,219
1/14/2021,14:24:08,82,219
1/14/2021,14:29:09,82,219
1/14/2021,14:34:10,80,220
1/14/2021,14:39:11,78,220
1/14/2021,14:44:12,80,220
1/14/2021,14:49:13,83,220
1/14/2021,14:54:14,75,221
1/14/2021,14:59:15,76,221
1/14/2021,15:04:16,81,221
1/14/2021,15:09:17,86,221
1/14/2021,15:14:18,87,221
1/14/2021,15:19:19,45,217
1/14/2021,15:24:20,30,218
1/14/2021,15:29:21,12,220
1/14/2021,15:34:22,1,221
1/14/2021,15:39:23,97,222
1/14/2021,15:44:24,98,222
1/14/2021,15:49:25,1,223
1/14/2021,15:54:26,2,223
1/14/2021,15:59:27,4,224
1/14/2021,16:04:28,3,224
1/14/2021,16:09:29,5,225
1/14/2021,16:14:30,2,225
1/14/2021,16:19:31,97,225
1/14/2021,16:24:32,97,226
1/14/2021,16:29:33,98,226
1/14/2021,16:34:34,0,226
1/14/2021,16:39:35,0,227
1/14/2021,16:44:36,1,227
1/14/2021,16:49:37,87,228
1/14/2021,16:54:38,87,228
1/14/2021,16:59:39,88,228
1/14/2021,17:04:40,95,228
1/14/2021,17:09:41,67,228
1/14/2021,17:14:42,15,222
1/14/2021,17:19:43,54,221
1/14/2021,17:24:44,17,223
1/14/2021,17:29:45,3,226
1/14/2021,17:34:46,97,227
1/14/2021,17:39:47,90,229
1/14/2021,17:44:48,87,230
1/14/2021,17:49:49,87,230
1/14/2021,17:54:50,84,231
1/14/2021,17:59:51,81,231
1/14/2021,18:04:52,81,232
1/14/2021,18:09:53,79,232
1/14/2021,18:14:54,75,232
1/14/2021,18:19:55,75,233
1/14/2021,18:24:56,73,233
1/14/2021,18:29:57,72,233
1/14/2021,18:34:58,71,233
1/14/2021,18:39:59,77,234
1/14/2021,18:45:00,68,234
1/14/2021,18:50:01,65,234
1/14/2021,18:55:02,62,234
1/14/2021,19:00:03,62,234
1/14/2021,19:05:04,29,233
1/14/2021,19:10:05,18,227
1/14/2021,19:15:06,1,227
1/14/2021,19:20:07,73,229
1/14/2021,19:25:08,67,230
1/14/2021,19:30:09,62,231
1/14/2021,19:35:10,60,232
1/14/2021,19:40:11,56,232
1/14/2021,19:45:12,57,232
1/14/2021,19:50:13,56,232
1/14/2021,19:55:14,55,232
1/14/2021,20:00:15,58,232
1/14/2021,20:05:16,58,232
1/14/2021,20:10:17,60,232
1/14/2021,20:15:18,59,232
1/14/2021,20:20:19,59,232
1/14/2021,20:25:20,60,231
1/14/2021,20:30:21,61,231
1/14/2021,20:35:22,66,231
1/14/2021,20:40:23,54,231
1/14/2021,20:45:24,50,231
1/14/2021,20:50:25,47,230
1/14/2021,20:55:26,48,230
1/14/2021,21:00:27,12,229
1/14/2021,21:05:28,30,224
1/14/2021,21:10:29,83,224
1/14/2021,21:15:30,58,226
1/14/2021,21:20:31,50,227
1/14/2021,21:25:32,44,228
1/14/2021,21:30:33,40,228
1/14/2021,21:35:34,39,228
1/14/2021,21:40:35,39,228
1/14/2021,21:45:36,39,227
1/14/2021,21:50:37,40,227
1/14/2021,21:55:38,41,227
1/14/2021,22:00:39,43,227
1/14/2021,22:05:40,42,227
1/14/2021,22:10:41,46,226
1/14/2021,22:15:42,45,226
1/14/2021,22:20:43,42,226
1/14/2021,22:25:44,42,226
1/14/2021,22:30:45,53,226
1/14/2021,22:35:46,38,226
1/14/2021,22:40:47,35,225
1/14/2021,22:45:48,34,225
1/14/2021,22:50:49,37,225
1/14/2021,22:55:50,89,224
1/14/2021,23:00:51,35,219
1/14/2021,23:05:52,59,221
1/14/2021,23:10:53,44,222
1/14/2021,23:15:54,34,223
1/14/2021,23:20:55,33,223
1/14/2021,23:25:56,28,223
1/14/2021,23:30:57,28,223
1/14/2021,23:35:58,29,223
1/14/2021,23:40:59,27,223
1/14/2021,23:46:00,26,223
1/14/2021,23:51:01,28,223
1/14/2021,23:56:02,28,222
1/15/2021,0:01:03,28,222
1/15/2021,0:06:04,29,222
1/15/2021,0:11:05,30,222
1/15/2021,0:16:06,30,222
1/15/2021,0:21:07,30,221
1/15/2021,0:26:08,39,221
1/15/2021,0:31:09,27,221
1/15/2021,0:36:10,23,221
1/15/2021,0:41:11,19,220
1/15/2021,0:46:12,22,220
1/15/2021,0:51:13,58,218
1/15/2021,0:56:14,25,213
1/15/2021,1:01:15,58,215
1/15/2021,1:06:16,33,216
1/15/2021,1:11:17,24,217
1/15/2021,1:16:18,21,218
1/15/2021,1:21:19,18,218
1/15/2021,1:26:20,19,218
1/15/2021,1:31:21,21,218
1/15/2021,1:36:22,18,218
1/15/2021,1:41:23,20,218
1/15/2021,1:46:24,24,218
1/15/2021,1:51:25,24,217
1/15/2021,1:56:26,25,217
1/15/2021,2:01:27,26,217
1/15/2021,2:06:28,26,217
1/15/2021,2:11:29,30,217
1/15/2021,2:16:30,33,217
1/15/2021,2:21:31,36,217
1/15/2021,2:26:32,19,217
1/15/2021,2:31:33,17,217
1/15/2021,2:36:34,21,216
1/15/2021,2:41:35,26,216
1/15/2021,2:46:36,55,215
1/15/2021,2:51:37,26,211
1/15/2021,2:56:38,56,212
1/15/2021,3:01:39,36,214
1/15/2021,3:06:40,32,215
1/15/2021,3:11:41,29,216
1/15/2021,3:16:42,28,216
1/15/2021,3:21:43,24,216
1/15/2021,3:26:44,26,216
1/15/2021,3:31:45,26,216
1/15/2021,3:36:46,28,216
1/15/2021,3:41:47,28,216
1/15/2021,3:46:48,28,216
1/15/2021,3:51:49,29,216
1/15/2021,3:56:50,32,216
1/15/2021,4:01:51,33,216
1/15/2021,4:06:52,32,216
1/15/2021,4:11:53,28,216
1/15/2021,4:16:54,32,216
1/15/2021,4:21:55,16,216
1/15/2021,4:26:56,14,216
1/15/2021,4:31:57,21,215
1/15/2021,4:36:58,18,215
1/15/2021,4:41:59,51,213
1/15/2021,4:47:00,41,209
1/15/2021,4:52:01,51,210
1/15/2021,4:57:02,27,212
1/15/2021,5:02:03,26,213
1/15/2021,5:07:04,23,214
1/15/2021,5:12:05,23,214
1/15/2021,5:17:06,25,214
1/15/2021,5:22:07,27,215
1/15/2021,5:27:08,28,215
1/15/2021,5:32:09,29,215
1/15/2021,5:37:10,33,215
1/15/2021,5:42:11,32,215
1/15/2021,5:47:12,33,215
1/15/2021,5:52:13,34,215
1/15/2021,5:57:14,34,215
1/15/2021,6:02:15,37,215
1/15/2021,6:07:16,38,216
1/15/2021,6:12:17,33,216
1/15/2021,6:17:18,17,216
1/15/2021,6:22:19,23,215
1/15/2021,6:27:20,63,213
1/15/2021,6:32:21,59,209
1/15/2021,6:37:22,58,211
1/15/2021,6:42:23,35,213
1/15/2021,6:47:24,31,214
1/15/2021,6:52:25,30,215
1/15/2021,6:57:26,36,215
1/15/2021,7:02:27,22,215
1/15/2021,7:07:28,25,215
1/15/2021,7:12:29,26,215
1/15/2021,7:17:30,28,216
1/15/2021,7:22:31,31,216
1/15/2021,7:27:32,30,216
1/15/2021,7:32:33,26,216
1/15/2021,7:37:34,27,216
1/15/2021,7:42:35,29,216
1/15/2021,7:47:36,29,216
1/15/2021,7:52:37,27,216
1/15/2021,7:57:38,30,216
1/15/2021,8:02:39,31,217
1/15/2021,8:07:40,31,217
1/15/2021,8:12:41,29,217
1/15/2021,8:17:42,28,217
1/15/2021,8:22:43,27,217
1/15/2021,8:27:44,25,217
1/15/2021,8:32:45,27,218
1/15/2021,8:37:46,24,218
1/15/2021,8:42:47,19,218
1/15/2021,8:47:48,22,218
1/15/2021,8:52:49,20,218
1/15/2021,8:57:50,20,218
1/15/2021,9:02:51,22,218
1/15/2021,9:07:52,15,218
1/15/2021,9:12:53,7,218
1/15/2021,9:17:54,11,217
1/15/2021,9:22:55,19,217
1/15/2021,9:27:56,23,217
1/15/2021,9:32:57,85,213
1/15/2021,9:37:58,98,208
1/15/2021,9:42:59,65,210
1/15/2021,9:48:00,40,213
1/15/2021,9:53:01,36,215
1/15/2021,9:58:02,30,216
1/15/2021,10:03:03,28,216
1/15/2021,10:08:04,24,217
1/15/2021,10:13:05,23,217
1/15/2021,10:18:06,22,217
1/15/2021,10:23:07,27,217
1/15/2021,10:28:08,36,217
1/15/2021,10:33:09,42,217
1/15/2021,10:38:10,47,217
1/15/2021,10:43:11,47,217
1/15/2021,10:48:12,46,218
1/15/2021,10:53:13,47,218
1/15/2021,10:58:14,50,218
1/15/2021,11:03:15,50,218
1/15/2021,11:08:16,51,218
1/15/2021,11:13:17,58,218
1/15/2021,11:18:18,60,218
1/15/2021,11:23:19,63,218
1/15/2021,11:28:20,95,215
1/15/2021,11:33:21,96,215
1/15/2021,11:38:22,70,217
1/15/2021,11:43:23,64,218
1/15/2021,11:48:24,64,219
1/15/2021,11:53:25,65,219
1/15/2021,11:58:26,63,219
1/15/2021,12:03:27,63,220
1/15/2021,12:08:28,65,220
1/15/2021,12:13:29,66,220
1/15/2021,12:18:30,65,220
1/15/2021,12:23:31,65,221
1/15/2021,12:28:32,67,221
1/15/2021,12:33:33,70,221
1/15/2021,12:38:34,73,221
1/15/2021,12:43:35,74,221
1/15/2021,12:48:36,78,222
1/15/2021,12:53:37,79,222
1/15/2021,12:58:38,69,223
1/15/2021,13:03:39,69,223
1/15/2021,13:08:40,72,222
1/15/2021,13:13:41,82,222
1/15/2021,13:18:42,84,222
1/15/2021,13:23:43,18,218
1/15/2021,13:28:44,52,216
1/15/2021,13:33:45,13,219
1/15/2021,13:38:46,99,221
1/15/2021,13:43:47,93,222
1/15/2021,13:48:48,92,223
1/15/2021,13:53:49,92,224
1/15/2021,13:58:50,93,224
1/15/2021,14:03:51,92,225
1/15/2021,14:08:52,94,225
1/15/2021,14:13:53,94,225
1/15/2021,14:18:54,95,226
1/15/2021,14:23:55,95,226
1/15/2021,14:28:56,97,226
1/15/2021,14:33:57,99,226
1/15/2021,14:38:58,2,227
1/15/2021,14:43:59,4,227
1/15/2021,14:49:00,4,228
1/15/2021,14:54:01,0,228
1/15/2021,14:59:02,96,228
1/15/2021,15:04:03,1,229
1/15/2021,15:09:04,4,229
1/15/2021,15:14:05,4,229
1/15/2021,15:19:06,77,225
1/15/2021,15:24:07,61,225
1/15/2021,15:29:08,32,227
1/15/2021,15:34:09,22,229
1/15/2021,15:39:10,20,230
1/15/2021,15:44:11,20,231
1/15/2021,15:49:12,19,232
1/15/2021,15:54:13,20,233
1/15/2021,15:59:14,19,233
1/15/2021,16:04:15,20,234
1/15/2021,16:09:16,20,234
1/15/2021,16:14:17,18,235
1/15/2021,16:19:18,19,235
1/15/2021,16:24:19,18,235
1/15/2021,16:29:20,21,236
1/15/2021,16:34:21,21,236
1/15/2021,16:39:22,22,237
1/15/2021,16:44:23,25,237
1/15/2021,16:49:24,16,238
1/15/2021,16:54:25,15,238
1/15/2021,16:59:26,18,239
1/15/2021,17:04:27,19,239
1/15/2021,17:09:28,89,238
1/15/2021,17:14:29,77,232
1/15/2021,17:19:30,56,231
1/15/2021,17:24:31,30,234
1/15/2021,17:29:32,21,235
1/15/2021,17:34:33,14,237
1/15/2021,17:39:34,10,238
1/15/2021,17:44:35,6,238
1/15/2021,17:49:36,3,239
1/15/2021,17:54:37,99,239
1/15/2021,17:59:38,97,240
1/15/2021,18:04:39,95,240
1/15/2021,18:09:40,93,240
1/15/2021,18:14:41,94,240
1/15/2021,18:19:42,93,240
1/15/2021,18:24:43,91,240
1/15/2021,18:29:44,89,240
1/15/2021,18:34:45,90,240
1/15/2021,18:39:46,0,240
1/15/2021,18:44:47,91,240
1/15/2021,18:49:48,87,240
1/15/2021,18:54:49,84,239
1/15/2021,18:59:50,82,239
1/15/2021,19:04:51,57,239
1/15/2021,19:09:52,62,232
1/15/2021,19:14:53,6,233
1/15/2021,19:19:54,87,234
1/15/2021,19:24:55,78,235
1/15/2021,19:29:56,74,236
1/15/2021,19:34:57,71,236
1/15/2021,19:39:58,69,236
1/15/2021,19:44:59,67,236
1/15/2021,19:50:00,65,236
1/15/2021,19:55:01,65,235
1/15/2021,20:00:02,65,235
1/15/2021,20:05:03,65,234
1/15/2021,20:10:04,63,234
1/15/2021,20:15:05,64,233
1/15/2021,20:20:06,62,233
1/15/2021,20:25:07,61,232
1/15/2021,20:30:08,59,232
1/15/2021,20:35:09,70,232
1/15/2021,20:40:10,55,231
1/15/2021,20:45:11,51,231
1/15/2021,20:50:12,48,230
1/15/2021,20:55:13,40,229
1/15/2021,21:00:14,2,228
1/15/2021,21:05:15,32,222
1/15/2021,21:10:16,79,223
1/15/2021,21:15:17,53,224
1/15/2021,21:20:18,43,225
1/15/2021,21:25:19,39,225
1/15/2021,21:30:20,34,225
1/15/2021,21:35:21,34,225
1/15/2021,21:40:22,35,225
1/15/2021,21:45:23,33,224
1/15/2021,21:50:24,38,224
1/15/2021,21:55:25,35,223
1/15/2021,22:00:26,35,223
1/15/2021,22:05:27,35,223
1/15/2021,22:10:28,39,222
1/15/2021,22:15:29,40,222
1/15/2021,22:20:30,41,222
1/15/2021,22:25:31,40,221
1/15/2021,22:30:32,44,222
1/15/2021,22:35:33,31,221
1/15/2021,22:40:34,26,221
1/15/2021,22:45:35,27,220
1/15/2021,22:50:36,30,220
1/15/2021,22:55:37,76,218
1/15/2021,23:00:38,23,213
1/15/2021,23:05:39,65,214
1/15/2021,23:10:40,42,216
1/15/2021,23:15:41,31,217
1/15/2021,23:20:42,24,217
1/15/2021,23:25:43,21,217
1/15/2021,23:30:44,21,217
1/15/2021,23:35:45,23,217
1/15/2021,23:40:46,23,217
1/15/2021,23:45:47,23,217
1/15/2021,23:50:48,26,216
1/15/2021,23:55:49,25,216
1/16/2021,0:00:50,26,216
1/16/2021,0:05:51,28,216
1/16/2021,0:10:52,25,216
1/16/2021,0:15:53,23,216
1/16/2021,0:20:54,27,215
1/16/2021,0:25:55,32,216
1/16/2021,0:30:56,16,215
1/16/2021,0:35:57,13,215
1/16/2021,0:40:58,12,215
1/16/2021,0:45:59,16,214
1/16/2021,0:51:00,75,213
1/16/2021,0:56:01,1,208
1/16/2021,1:01:02,62,209
1/16/2021,1:06:03,27,211
1/16/2021,1:11:04,21,212
1/16/2021,1:16:05,15,213
1/16/2021,1:21:06,16,213
1/16/2021,1:26:07,15,213
1/16/2021,1:31:08,18,213
1/16/2021,1:36:09,18,213
1/16/2021,1:41:10,17,213
1/16/2021,1:46:11,14,213
1/16/2021,1:51:12,18,213
1/16/2021,1:56:13,20,213
1/16/2021,2:01:14,21,213
1/16/2021,2:06:15,21,213
1/16/2021,2:11:16,21,213
1/16/2021,2:16:17,21,213
1/16/2021,2:21:18,30,213
1/16/2021,2:26:19,15,213
1/16/2021,2:31:20,12,213
1/16/2021,2:36:21,12,213
1/16/2021,2:41:22,16,212
1/16/2021,2:46:23,44,211
1/16/2021,2:51:24,34,207
1/16/2021,2:56:25,57,208
1/16/2021,3:01:26,34,210
1/16/2021,3:06:27,28,212
1/16/2021,3:11:28,22,212
1/16/2021,3:16:29,25,212
1/16/2021,3:21:30,28,213
1/16/2021,3:26:31,24,213
1/16/2021,3:31:32,23,213
1/16/2021,3:36:33,26,213
1/16/2021,3:41:34,28,213
1/16/2021,3:46:35,31,213
1/16/2021,3:51:36,28,213
1/16/2021,3:56:37,26,214
1/16/2021,4:01:38,26,214
1/16/2021,4:06:39,27,213
1/16/2021,4:11:40,28,213
1/16/2021,4:16:41,30,214
1/16/2021,4:21:42,11,214
1/16/2021,4:26:43,11,213
1/16/2021,4:31:44,19,213
1/16/2021,4:36:45,18,213
1/16/2021,4:41:46,61,211
1/16/2021,4:46:47,40,207
1/16/2021,4:51:48,52,209
1/16/2021,4:56:49,29,210
1/16/2021,5:01:50,19,211
1/16/2021,5:06:51,21,212
1/16/2021,5:11:52,24,212
1/16/2021,5:16:53,20,212
1/16/2021,5:21:54,22,212
1/16/2021,5:26:55,28,213
1/16/2021,5:31:56,29,213
1/16/2021,5:36:57,30,213
1/16/2021,5:41:58,33,213
1/16/2021,5:46:59,33,213
1/16/2021,5:52:00,35,213
1/16/2021,5:57:01,31,214
1/16/2021,6:02:02,35,214
1/16/2021,6:07:03,37,214
1/16/2021,6:12:04,34,214
1/16/2021,6:17:05,17,213
1/16/2021,6:22:06,17,213
1/16/2021,6:27:07,25,212
1/16/2021,6:32:08,31,213
1/16/2021,6:37:09,66,211
1/16/2021,6:42:10,60,207
1/16/2021,6:47:11,47,209
1/16/2021,6:52:12,30,211
1/16/2021,6:57:13,28,212
1/16/2021,7:02:14,27,212
1/16/2021,7:07:15,31,213
1/16/2021,7:12:16,34,213
1/16/2021,7:17:17,34,214
1/16/2021,7:22:18,30,214
1/16/2021,7:27:19,33,214
1/16/2021,7:32:20,35,214
1/16/2021,7:37:21,38,215
1/16/2021,7:42:22,39,215
1/16/2021,7:47:23,39,215
1/16/2021,7:52:24,41,215
1/16/2021,7:57:25,39,216
1/16/2021,8:02:26,40,216
1/16/2021,8:07:27,40,216
1/16/2021,8:12:28,25,216
1/16/2021,8:17:29,26,215
1/16/2021,8:22:30,33,215
1/16/2021,8:27:31,32,216
1/16/2021,8:32:32,43,213
1/16/2021,8:37:33,83,208
1/16/2021,8:42:34,72,210
1/16/2021,8:47:35,46,212
1/16/2021,8:52:36,46,214
1/16/2021,8:57:37,41,215
1/16/2021,9:02:38,47,216
1/16/2021,9:07:39,50,217
1/16/2021,9:12:40,48,218
1/16/2021,9:17:41,54,218
1/16/2021,9:22:42,55,219
1/16/2021,9:27:43,58,219
1/16/2021,9:32:44,64,220
1/16/2021,9:37:45,74,220
1/16/2021,9:42:46,79,221
1/16/2021,9:47:47,85,221
1/16/2021,9:52:48,90,222
1/16/2021,9:57:49,98,223
1/16/2021,10:02:50,78,223
1/16/2021,10:07:51,74,223
1/16/2021,10:12:52,83,223
1/16/2021,10:17:53,94,223
1/16/2021,10:22:54,7,223
1/16/2021,10:27:55,0,219
1/16/2021,10:32:56,99,214
1/16/2021,10:37:57,59,217
1/16/2021,10:42:58,32,220
1/16/2021,10:47:59,21,222
1/16/2021,10:53:00,25,224
1/16/2021,10:58:01,25,225
1/16/2021,11:03:02,23,226
1/16/2021,11:08:03,33,227
1/16/2021,11:13:04,37,228
1/16/2021,11:18:05,36,228
1/16/2021,11:23:06,40,229
1/16/2021,11:28:07,41,230
1/16/2021,11:33:08,47,230
1/16/2021,11:38:09,48,231
1/16/2021,11:43:10,46,231
1/16/2021,11:48:11,50,232
1/16/2021,11:53:12,47,232
1/16/2021,11:58:13,15,233
1/16/2021,12:03:14,10,232
1/16/2021,12:08:15,26,232
1/16/2021,12:13:16,36,232
1/16/2021,12:18:17,42,232
1/16/2021,12:23:18,48,227
1/16/2021,12:28:19,40,222
1/16/2021,12:33:20,75,225
1/16/2021,12:38:21,56,227
1/16/2021,12:43:22,52,229
1/16/2021,12:48:23,47,230
1/16/2021,12:53:24,44,231
1/16/2021,12:58:25,47,232
1/16/2021,13:03:26,42,233
1/16/2021,13:08:27,44,233
1/16/2021,13:13:28,44,233
1/16/2021,13:18:29,41,234
1/16/2021,13:23:30,38,234
1/16/2021,13:28:31,37,234
1/16/2021,13:33:32,36,234
1/16/2021,13:38:33,39,234
1/16/2021,13:43:34,38,234
1/16/2021,13:48:35,39,234
1/16/2021,13:53:36,31,234
1/16/2021,13:58:37,35,233
1/16/2021,14:03:38,40,233
1/16/2021,14:08:39,44,232
1/16/2021,14:13:40,50,232
1/16/2021,14:18:41,91,227
1/16/2021,14:23:42,8,226
1/16/2021,14:28:43,90,228
1/16/2021,14:33:44,73,229
1/16/2021,14:38:45,67,230
1/16/2021,14:43:46,69,231
1/16/2021,14:48:47,69,231
1/16/2021,14:53:48,68,232
1/16/2021,14:58:49,70,232
1/16/2021,15:03:50,68,233
1/16/2021,15:08:51,71,233
1/16/2021,15:13:52,74,234
1/16/2021,15:18:53,75,234
1/16/2021,15:23:54,80,234
1/16/2021,15:28:55,81,235
1/16/2021,15:33:56,80,235
1/16/2021,15:38:57,84,236
1/16/2021,15:43:58,88,236
1/16/2021,15:48:59,79,237
1/16/2021,15:54:00,76,237
1/16/2021,15:59:01,79,238
1/16/2021,16:04:02,81,238
1/16/2021,16:09:03,83,238
1/16/2021,16:14:04,8,233
1/16/2021,16:19:05,32,231
1/16/2021,16:24:06,9,233
1/16/2021,16:29:07,96,235
1/16/2021,16:34:08,93,237
1/16/2021,16:39:09,92,238
1/16/2021,16:44:10,91,239
1/16/2021,16:49:11,90,240
1/16/2021,16:54:12,90,241
1/16/2021,16:59:13,89,241
1/16/2021,17:04:14,86,242
1/16/2021,17:09:15,83,243
1/16/2021,17:14:16,84,243
1/16/2021,17:19:17,83,244
1/16/2021,17:24:18,81,244
1/16/2021,17:29:19,79,245
1/16/2021,17:34:20,78,245
1/16/2021,17:39:21,81,246
1/16/2021,17:44:22,75,246
1/16/2021,17:49:23,69,246
1/16/2021,17:54:24,64,246
1/16/2021,17:59:25,60,246
1/16/2021,18:04:26,39,245
1/16/2021,18:09:27,19,239
1/16/2021,18:14:28,80,238
1/16/2021,18:19:29,62,240
1/16/2021,18:24:30,52,241
1/16/2021,18:29:31,49,241
1/16/2021,18:34:32,44,242
1/16/2021,18:39:33,38,242
1/16/2021,18:44:34,34,241
1/16/2021,18:49:35,30,241
1/16/2021,18:54:36,28,241
1/16/2021,18:59:37,27,240
1/16/2021,19:04:38,24,240
1/16/2021,19:09:39,24,239
1/16/2021,19:14:40,24,239
1/16/2021,19:19:41,22,238
1/16/2021,19:24:42,21,238
1/16/2021,19:29:43,19,237
1/16/2021,19:34:44,24,237
1/16/2021,19:39:45,12,236
1/16/2021,19:44:46,8,236
1/16/2021,19:49:47,2,235
1/16/2021,19:54:48,5,234
1/16/2021,19:59:49,76,233
1/16/2021,20:04:50,41,226
1/16/2021,20:09:51,56,225
1/16/2021,20:14:52,14,227
1/16/2021,20:19:53,0,229
1/16/2021,20:24:54,97,229
1/16/2021,20:29:55,96,229
1/16/2021,20:34:56,92,229
